2023-01-23 20:11:37,45.8392,143.2519,332.997,4.1,mb,0.46,us6000jitp,"95 km SSE of Korsakov, Russia",us
2023-01-23 19:10:21,2.7647,126.9115,19.977,5.1,mww,0.68,us6000jiti,Molucca Sea,us
2023-01-23 18:46:24,18.29833333,-65.74066667,127.66,3.36,md,0.2,pr71394148,"5 km SSW of Ramos, Puerto Rico",pr
2023-01-23 17:16:46,43.3128,-127.2549,10,3,ml,0.56,us6000jit7,off the coast of Oregon,us
2023-01-23 16:55:20,-5.4748,104.3869,81.614,4.5,mb,0.82,us6000jit5,"90 km SW of Kotabumi, Indonesia",us
2023-01-23 16:35:21,-30.5569,-71.8736,26.391,3.9,mwr,0.59,us6000jisz,"64 km W of Ovalle, Chile",us
2023-01-23 16:34:17,-22.6311,-66.3455,256.607,4.2,mb,0.56,us6000jisy,"67 km W of Abra Pampa, Argentina",us
2023-01-23 16:21:21,-18.3802,-177.8302,567.066,4.4,mb,0.79,us6000jit2,Fiji region,us
2023-01-23 15:44:38,69.5383,-144.7274,1.9,4,ml,0.46,ak02312e4ly8,"78 km SSW of Kaktovik, Alaska",ak
2023-01-23 14:12:38,20.29383333,-156.6108333,4.54,2.51,md,0.26,hv73311012,"43 km SSW of Mākena, Hawaii",hv
2023-01-23 12:17:35,2.8806,127.0996,11.958,5.5,mb,1.05,us6000jirz,"162 km NW of Tobelo, Indonesia",us
2023-01-23 11:46:07,19.03549957,-155.412674,32.38000107,2.57,ml,0.180000007,hv73310947,"17 km ESE of Naalehu, Hawaii",hv
2023-01-23 11:08:36,18.84816667,-64.62883333,11.03,3.18,md,0.2,pr71394133,Virgin Islands,pr
2023-01-23 11:06:49,2.7517,126.938,35.081,5,mb,0.8,us7000j6e6,Molucca Sea,us
2023-01-23 9:38:36,2.7595,127.0544,49.772,4.6,mb,0.81,us7000j6cn,"155 km NW of Tobelo, Indonesia",us
2023-01-23 8:57:33,-5.512,147.1636,199.263,4.6,mb,0.97,us7000j6ci,"135 km N of Lae, Papua New Guinea",us
2023-01-23 8:09:00,2.9642,127.0078,57.251,4.5,mb,0.52,us7000j6cd,"176 km NW of Tobelo, Indonesia",us
2023-01-23 8:01:54,3.0087,127.0747,35,4.7,mb,0.62,us7000j6cb,"Pulau-Pulau Talaud, Indonesia",us
2023-01-23 7:58:03,37.1093333,-121.5168333,5.65,3.62,ml,0.1,nc73836266,"9km ENE of San Martin, CA",nc
2023-01-23 7:42:03,24.8127,93.0266,10,5.1,mb,0.72,us7000j6c8,"2 km NE of Lakhipur, India",us
2023-01-23 7:29:36,-6.9082,126.6054,452.334,4.4,mb,0.52,us7000j6c7,Banda Sea,us
2023-01-23 6:01:32,18.857,-65.001,14.35,3,md,0.25,pr71394128,"57 km N of Charlotte Amalie, U.S. Virgin Islands",pr
2023-01-23 4:37:53,35.0331,14.1929,10,5.1,mww,1.15,us7000j6bz,"92 km SSW of Qrendi, Malta",us
2023-01-23 4:37:47,-23.3485,-179.5499,565.089,4.6,mb,0.74,us7000j6by,south of the Fiji Islands,us
2023-01-23 4:08:01,63.1496,-150.8705,132.5,3,ml,0.35,ak023127d17g,"61 km SE of Denali National Park, Alaska",ak
2023-01-23 2:10:38,57.7218,-153.1781,52.7,3,ml,0.43,ak0231266o9d,"23 km SW of Port Lions, Alaska",ak
2023-01-23 2:09:04,-23.0448,171.6843,10,4.9,mb,0.46,us7000j6bp,southeast of the Loyalty Islands,us
2023-01-23 1:54:59,18.007,-67.1566,7,3.52,md,0.12,pr2023023004,Puerto Rico,pr
2023-01-23 0:39:55,19.2256,-65.8093,122,3.91,md,0.58,pr2023023003,"88 km N of Suárez, Puerto Rico",pr
2023-01-23 0:37:04,19.5396,-65.7353,107,3.93,md,0.45,pr2023023001,"123 km N of Suárez, Puerto Rico",pr
2023-01-22 23:37:43,19.4815,-65.78,82,3.95,md,0.53,pr2023023002,Puerto Rico region,pr
2023-01-22 22:35:06,24.1828,125.3303,28.301,4.2,mwr,0.63,us7000j6b4,"68 km S of Hirara, Japan",us
2023-01-22 21:05:20,17.8768,-66.8725,11,3.6,md,0.15,pr2023023000,Puerto Rico region,pr
2023-01-22 21:02:03,-57.6946,-23.6704,10,5.1,mb,0.75,us7000j6aw,South Sandwich Islands region,us
2023-01-22 20:59:43,23.5127,142.916,40.884,5.2,mb,1.28,us7000j6at,"Volcano Islands, Japan region",us
2023-01-22 20:44:36,57.4307,-154.9686,51.1,2.9,ml,0.24,ak023122tcv7,"34 km WSW of Karluk, Alaska",ak
2023-01-22 20:42:58,2.8162,127.2403,49.437,4.6,mb,0.47,us7000j6aq,"147 km NW of Tobelo, Indonesia",us
2023-01-22 19:44:27,40.4136667,-124.6001667,16.97,2.46,md,0.13,nc73836101,"28km WNW of Petrolia, CA",nc
2023-01-22 19:17:48,17.9555,-66.98566667,7.56,2.95,md,0.13,pr71394028,"6 km ESE of La Parguera, Puerto Rico",pr
